Geocode,Distance,Busing,Utility,Top1,Top3,Cohesion,NumPeople,NumChoices,NumBusingChoices,Weight,Area,BusingArea
564,1.517077807258476,1.0077550294945767,5.546489081338804,0.4075975,0.6183166666666666,5.419643333333333,12.0,14,8,12.0,0.1456380203,
565,1.3809091863743748,0.1863490747760212,5.8566162274249365,0.43292,0.68022,0.0,1.0,14,4,1.0,1.2863717675,
566,1.7282748870134457,0.3829026578183941,5.194635806538835,0.43109,0.66526,0.22196,3.0,15,6,3.0,1.2364661814,
567,1.5450409733182482,0.35822139821290583,6.3001655544194834,0.475035,0.74216,0.11418,2.0,16,7,2.0,0.2797745531,
569,1.488411624227169,0.6805764847699336,6.291344335842555,0.42806333333333335,0.6908966666666667,3.57947,3.0,15,9,3.0,0.1703883349,
570,1.3493275150061521,0.4244647566704332,6.47104874128318,0.453035,0.737303,3.938573,20.0,15,8,20.0,0.1513182851,
571,1.0881290352980955,0.43015634152292853,6.702928991603465,0.49818833333333334,0.78847,1.6713216666666666,6.0,15,9,6.0,0.1117360253,
572,1.0202986736798825,0.2519425323424432,7.043683193110253,0.595065,0.8831175,7.55787625,8.0,18,7,8.0,0.05234118,
573,1.1712210533507508,0.4710166652167115,6.549257046294989,0.4578,0.7494433333333334,5.457893333333334,3.0,14,8,3.0,0.082699556,
574,1.0251863844806213,0.30120818596439736,6.952718849971402,0.513034,0.817032,5.18728,5.0,15,7,5.0,0.0804322138,
575,0.9840389103612087,0.32398198640433634,7.119826097462254,0.53953,0.84001,5.04962,1.0,17,7,1.0,0.0243204847,
576,0.9432943939751961,0.3213770272286628,7.161088250812953,0.558075,0.85486,5.19784,2.0,17,7,2.0,0.0530143404,
577,0.8758235384277662,0.22528939969192488,7.188815925358938,0.6088833333333333,0.89948,6.4394358333333335,12.0,17,6,12.0,0.0948509743,
578,0.8666981640504144,0.3095460261142551,7.115306695784779,0.6007983333333333,0.87474,6.571975,6.0,15,6,6.0,0.092939125,
579,0.7916553751404805,0.23446460394584495,7.278976436356835,0.6359828571428572,0.9091314285714286,10.44751857142857,7.0,17,6,7.0,0.0647074836,
580,0.8573077679876933,0.3033791357533349,7.146124770692991,0.65184,0.899415,8.233963333333334,6.0,17,7,6.0,0.0300544432,
581,0.858391709921105,0.3077488480439677,7.131378384034307,0.65566,0.9011533333333334,8.187357777777779,9.0,17,7,9.0,0.0276859158,
