Type,Weight,Menu Size,Busing Menu Size,Utility,firstChoiceProb,Assignment Prob
30,32.0116435773,14,9,7.394368466362164,0.8259986708807266,1.0
56,5.1347700185,7,4,9.003310599569406,1.0,1.0
638,1.7127445022,13,4,7.394368466362164,0.7203768184391095,1.0
812,1.7113616943,12,10,7.394368466362164,0.9681058622261899,1.0
243,2.2856427222,15,5,8.239579036682478,1.0,1.0
207,0.2856661667,6,2,7.685174279388598,0.9999999999999999,1.0
575,1.7059945254,12,3,7.394368466362164,0.8129851840438204,0.9999999999999998
535,1.1434428502,9,5,7.394368466362164,0.7571339460302159,1.0
121,0.8510476162,7,4,8.207771609302455,1.0,1.0
399,1.713224678,27,20,7.394368466362164,0.6597404962748503,1.0
335,7.1384361585,20,11,7.394368466362165,0.827776191412135,1.0
305,6.8239781016,17,2,7.394368466362164,0.6725926118197808,1.0
724,2.2891632212,6,4,8.853983510344614,1.0,1.0
737,2.2891632212,14,12,7.394368466362165,0.6973160459885758,1.0
834,11.4013358162,17,11,7.394368466362164,0.9865909115446206,1.0
237,10.5710975899,15,4,8.450867919230136,1.0,1.0
524,7.4323785264,9,6,7.394368466362164,0.9279333393713334,1.0
507,2.8505089202,21,15,7.394368466362164,0.6271746367852824,1.0
436,7.7095110511,26,19,7.394368466362164,0.6772580099313453,1.0
707,3.7198902345,8,4,8.927477747654347,1.0,1.0
123,17.5883174012,7,3,8.343682707148762,0.9999999999999999,1.0
600,0.8510476162,20,14,7.394368466362164,0.7039990146469186,1.0
624,0.5673650775,21,19,7.394368466362164,0.828720194475695,1.0000000000000002
765,1.9965886434,6,3,7.394368466362163,0.6550907286514726,1.0
192,12.569311335,9,3,7.394368466362164,0.9750487242477714,0.9999999999999999
204,0.2856661667,6,1,7.394368466362164,0.8819455486426326,1.0
219,10.8553143348,8,2,7.394368466362164,0.7079847982709503,0.9999999999999999
732,6.581344261,13,10,9.250418397775105,1.0000000000000002,1.0
866,6.2553132598,21,10,7.394368466362164,0.7828837462257346,1.0
