Geocode,Distance,Busing,Utility,Top1,Top3,Cohesion,NumPeople,NumChoices,NumBusingChoices,Weight,Area,BusingArea
517,1.7099044414170697,0.7147741814967439,5.709256931254666,0.90741625,0.9898775,5.9944075,8.0,9,6,8.0,0.1689625929,
518,1.7771401164460685,0.7547829358620359,5.668007486816812,0.907525,0.989915,4.99737,2.0,9,6,2.0,0.0940907768,
519,1.5347670066265806,0.8561052757307875,5.524413457113707,0.51409,0.8585311111111111,1.3388455555555556,9.0,13,7,9.0,0.2204262444,
520,1.5216256664222558,1.0452565523758406,5.609560439404139,0.52494,0.85913,2.07763,1.0,14,10,1.0,0.0590570478,
521,1.5712940190803053,1.0082423560800495,5.533556863967398,0.54882,0.86734,1.4944633333333333,3.0,13,9,3.0,0.1207063676,
522,1.5865438409532924,0.8898969235835029,5.483872563668594,0.59784,0.873985,1.029,2.0,12,8,2.0,0.1535892716,
524,1.5899305715382763,0.6554335516422629,5.77408350847214,0.91193,0.99027,4.752446,5.0,9,6,5.0,0.1162072355,
525,1.435845894589848,0.9178777834396704,5.795933001185099,0.76742,0.960798,1.225636,5.0,8,5,5.0,0.2637835296,
527,0.9547116084856594,0.8238440230154577,6.194293635426131,0.82312,0.99841,0.0,1.0,7,5,1.0,0.2145483926,
529,1.62980887506675,1.0971418604312326,6.187782660335652,0.86655,0.9659866666666667,3.858086666666667,6.0,9,7,6.0,0.2578758704,
530,1.5045568105557323,1.079289216387044,6.117089834768319,0.8264275,0.94916,5.1139675,4.0,9,7,4.0,0.0811677651,
531,1.5043890725394118,1.0792087402287835,6.083040010587263,0.815236,0.946404,3.650002,5.0,9,7,5.0,0.0578305511,
532,1.5859937660780357,1.1059839188737697,6.103634910996709,0.8315925,0.9500325,5.3378975,4.0,9,7,4.0,0.0977226025,
533,1.6397388991766289,0.6318305516546794,5.541954221759945,0.645995,0.900075,2.47688,2.0,9,5,2.0,0.1708009142,
534,1.850865468659684,0.5868036234317234,5.594192983917831,0.7217666666666667,0.9169,0.7247766666666666,3.0,9,5,3.0,0.2381805784,
535,1.9216069972784258,0.6003934205952363,5.638857822097933,0.733225,0.90569,0.54168,4.0,9,5,4.0,0.1249723927,
536,1.9624272390279172,0.6058260573544407,5.849792811976256,0.93814,0.9949985714285714,2.42052,7.0,8,5,7.0,0.1044056527,
537,1.9324530697879925,0.6519839023035413,5.7859794821480595,0.9059966666666667,0.98857,0.6275,3.0,8,5,3.0,0.2102128526,
539,1.6740087688120229,0.6646716964717145,5.44258175834356,0.645268,0.904596,3.108244,5.0,9,5,5.0,0.348241788,
540,1.5118301850447973,0.6728135895598759,5.40471710109639,0.5968466666666666,0.9008222222222222,3.096631111111111,9.0,9,5,9.0,0.200260981,
541,1.3853467950284621,0.5524077510035078,5.328926707633972,0.5222455555555555,0.881,3.8232444444444442,9.0,9,4,9.0,0.052280174,
542,1.459229535088957,0.6440464755741215,5.362481519232154,0.529285,0.8934666666666666,1.946425,6.0,10,5,6.0,0.1184376037,
544,1.4187391927746638,0.44880017740203776,5.536480974048157,0.4426325,0.8669625,1.3097625,4.0,10,3,4.0,0.1309579269,
546,1.4644815835476928,0.4194630469635355,5.675870469448461,0.52498,0.9458016666666667,1.48178,6.0,10,3,6.0,0.1566685377,
547,1.3770802254337748,0.15649074154621362,5.815020131467865,0.46464,0.8528725,0.885505,4.0,10,2,4.0,0.1184636366,
548,1.4240644534405253,0.3998786536715539,6.2475605618959715,0.5829825,0.7802975,1.523145,4.0,12,5,4.0,0.0956862559,
549,0.8736247902855999,0.5009260939266937,6.588985048803681,0.91657,0.96754,0.0,1.0,7,6,1.0,0.1146744644,
550,1.3836162986068787,0.27602533274510016,6.3991909080194675,0.687758,0.823591,1.46902,10.0,10,3,10.0,0.3016773515,
551,1.2503615482123471,0.6928067070972406,6.235754974447671,0.541124,0.72745,2.349036,5.0,14,8,5.0,0.0760053723,
552,1.2772426285422462,0.6965166782091226,6.261111564902492,0.57463,0.76308,1.6425145454545456,11.0,14,8,11.0,0.1704726448,
553,0.9472560416074836,0.1404691438725729,6.033766294686661,0.57049,0.92086,2.348618,5.0,9,2,5.0,0.1423088074,
554,1.1139824213662977,0.0672558315831316,5.896323616611437,0.57293,0.93342,2.33518,1.0,9,1,1.0,0.0966529662,
555,1.2281407295330011,0.32640454679137326,6.139722258169574,0.5590533333333333,0.79231,2.2512,6.0,13,4,6.0,0.1378661327,
556,1.276037163173619,0.4735665608826764,6.486739311709824,0.5056218181818182,0.7292136363636363,4.3112627272727275,11.0,16,6,11.0,0.1376804889,
557,1.4079311042622775,0.9652788099468453,6.436277075640558,0.4960233333333333,0.7099733333333333,3.8578166666666664,3.0,18,12,3.0,0.1050252609,
558,1.362196743178271,0.7835438875564652,6.648143029659306,0.61129,0.7685833333333333,1.4210333333333334,3.0,17,10,3.0,0.0763350072,
559,1.4174598456510301,1.0656072775173502,6.4765278966878155,0.586984,0.75318,3.59377,5.0,17,12,5.0,0.0924791271,
560,1.3803621748666788,0.8999045043308728,6.663894121314393,0.5580325,0.7352675,3.287775,4.0,18,11,4.0,0.0678924534,
561,1.2970760634794718,0.758603581592642,6.773600263905679,0.570548,0.753036,2.108656,5.0,19,11,5.0,0.1683865828,
562,1.374228447686574,0.9399548117031276,6.612928365618165,0.5383466666666666,0.7184966666666667,4.936223333333333,3.0,19,12,3.0,0.1165847095,
563,1.542146235413282,0.9876019334012704,6.599139791156366,0.556942,0.735411,3.887881,20.0,19,12,20.0,0.1875988618,
564,1.5965122301688808,1.043408277099103,6.588912141053147,0.5552033333333334,0.7384233333333333,3.5808975,12.0,19,13,12.0,0.1456380203,
565,1.5039533038385873,0.4699533349074965,6.489094399770184,0.50282,0.74848,0.0,1.0,20,9,1.0,1.2863717675,
566,1.8132665999726525,0.42486876400688534,6.556596901202614,0.7328833333333333,0.9260033333333333,0.12125333333333334,3.0,21,7,3.0,1.2364661814,
567,1.6180791753140542,0.8188901879034862,6.711856966500508,0.861025,0.973925,0.08731,2.0,19,13,2.0,0.2797745531,
569,1.591706799060469,0.9755146188293258,6.603425113095026,0.45868,0.9117366666666666,3.4787,3.0,17,12,3.0,0.1703883349,
570,1.458807556824548,0.7436233465271602,6.705844491419486,0.5589515,0.9630565,3.9885095,20.0,16,10,20.0,0.1513182851,
571,1.137097695328498,0.5784485814059254,6.7200494284291565,0.8037716666666667,0.96773,1.5242683333333333,6.0,14,8,6.0,0.1117360253,
572,0.9016433988467517,0.17186981231442772,6.6423662091335824,0.6301,0.9164475,7.7830025,8.0,15,4,8.0,0.05234118,
573,1.2690226552496782,0.7236449890428578,6.778278458338392,0.87859,0.9771033333333333,5.28892,3.0,14,10,3.0,0.082699556,
574,1.0626771831931343,0.33939921707030146,6.638665236582318,0.728696,0.96506,5.210286,5.0,12,4,5.0,0.0804322138,
575,0.8296760908200917,0.14925184237013667,6.656338896642616,0.69387,0.93331,5.65684,1.0,12,3,1.0,0.0243204847,
576,0.8720584711745711,0.25419329041727867,6.5916891101346735,0.609535,0.951505,5.930785,2.0,13,4,2.0,0.0530143404,
577,0.8036906169609939,0.18241191316519564,6.569157823395021,0.5508233333333333,0.948405,7.5822675,12.0,13,3,12.0,0.0948509743,
578,0.7534678139277989,0.0774282935862058,6.578397239652224,0.5989566666666667,0.946655,7.075981666666666,6.0,12,2,6.0,0.092939125,
579,0.6899368481134242,0.17300710140264333,6.605328854837111,0.5416485714285715,0.9482642857142857,12.057415714285714,7.0,13,3,7.0,0.0647074836,
580,0.7753594299526392,0.169579041718908,6.724169953719763,0.7270816666666666,0.9329466666666667,9.211768333333334,6.0,13,3,6.0,0.0300544432,
581,0.7483177762312693,0.13031318911966705,6.728437534336895,0.7458455555555555,0.9348033333333333,9.392951111111111,9.0,12,2,9.0,0.0276859158,
582,0.7419752357378483,0.12943049909388996,6.714347833773261,0.7305194117647059,0.9251576470588235,10.982032352941177,17.0,12,2,17.0,0.0639444959,
583,0.6809950077138681,0.2029157809144903,6.753135292571907,0.7492871428571428,0.93616,9.701477142857144,7.0,12,3,7.0,0.0394759668,
584,0.8065039022209077,0.14231177377062343,6.7296185949864995,0.8349,0.97119,6.43914,1.0,11,2,1.0,0.0691706,
585,1.2429488361700536,0.57429146109574,6.795519080017032,0.82684,0.99333,1.10634,1.0,12,3,1.0,0.1424740819,
586,0.9719895485104967,0.2122917655684681,6.745632408024167,0.78797,0.96126,4.2738,1.0,13,3,1.0,0.1020603012,
587,1.1575078603652502,0.4634830442915598,6.723358538496447,0.9505,0.9995175,2.29752,4.0,12,4,4.0,0.0627745275,
589,1.503089016615505,0.9307909627549028,6.833236758951231,0.644454,0.955248,3.071568,5.0,20,13,5.0,0.0232515697,
591,1.749491785452839,1.3775186846785887,6.87895795004939,0.92446,0.99396,1.08541,1.0,17,14,1.0,0.0391619279,
593,1.745351485702504,1.2841265456646844,7.025077272821815,0.74843,0.95805,1.28134,2.0,20,14,2.0,0.0439065025,
594,1.3893938384669018,0.9438305640822748,6.7897318400949604,0.80702,0.98376,4.80232,1.0,15,11,1.0,0.0241044971,
597,1.2681549268640953,0.9153557669602128,6.827755099997779,0.74174,0.97991,9.20986,1.0,16,12,1.0,0.0174865464,
600,1.5816707656554916,0.9975661761966406,6.864087838522609,0.70054,0.9589,2.45918,1.0,20,14,1.0,0.053320249,
