census_blockgroup,lang_match,413-GE-KG,413-SA-KG,420-GE-KG,420-MS-KG,420-SE-KG,420-SN-KG,435-GE-KG,449-FB-KG,449-GE-KG,453-GE-KG,453-SE-KG,453-SN-KG,456-GE-KG,456-SB-KG,476-NC-KG,478-GE-KG,478-JE-KG,478-JN-KG,478-MM-KG,479-GE-KG,479-KE-KG,479-KN-KG,481-GE-KG,481-SB-KG,485-CE-KG,485-CT-KG,488-GE-KG,490-CB-KG,490-GE-KG,493-GE-KG,497-GE-KG,497-SE-KG,497-SN-KG,505-GE-KG,507-GE-KG,509-CE-KG,509-CN-KG,513-CB-KG,513-ED-KG,513-GE-KG,513-SB-KG,521-GE-KG,525-GE-KG,537-MS-KG,537-SE-KG,537-SN-KG,539-ED-KG,539-GE-KG,544-GE-KG,544-MS-KG,549-GE-KG,562-AF-KG,562-CE-KG,562-CN-KG,562-GE-KG,569-GE-KG,575-GE-KG,575-SA-KG,575-SB-KG,589-GE-KG,589-SA-KG,593-GE-KG,593-SB-KG,603-DT-KG,603-GE-KG,603-SB-KG,614-CB-KG,614-GE-KG,614-MM-KG,614-SB-KG,618-MM-KG,618-SE-KG,618-SN-KG,625-GE-KG,638-CB-KG,638-GE-KG,644-AF-KG,644-GE-KG,650-GE-KG,650-SB-KG,656-GE-KG,656-SB-KG,664-DA-KG,664-GE-KG,670-AF-KG,670-GE-KG,676-GE-KG,676-MS-KG,680-ED-KG,680-GE-KG,680-SE-KG,680-SN-KG,691-FB-KG,691-GE-KG,691-MM-KG,691-SB-KG,714-SE-KG,714-SN-KG,718-GE-KG,722-AF-KG,722-GE-KG,723-CB-KG,723-GE-KG,723-SB-KG,724-NS-KG,729-CB-KG,729-GE-KG,729-SE-KG,729-SN-KG,735-GE-KG,746-GE-KG,746-ME-KG,746-MN-KG,750-GE-KG,750-SA-KG,760-GE-KG,760-MM-KG,760-SE-KG,760-SN-KG,782-GE-KG,782-MM-KG,786-GE-KG,786-JE-KG,786-JN-KG,786-MM-KG,790-GE-KG,796-GE-KG,801-GE-KG,801-SA-KG,814-GE-KG,816-GE-KG,816-MS-KG,816-SB-KG,820-GE-KG,823-AF-KG,823-GE-KG,830-GE-KG,834-CB-KG,834-GE-KG,834-SB-KG,838-GE-KG,838-ME-KG,838-MN-KG,838-SA-KG,842-GE-KG,842-MS-KG,848-CB-KG,848-GE-KG,859-ED-KG,859-GE-KG,862-CB-KG,862-GE-KG,867-CB-KG,867-GE-KG,872-CB-KG,872-GE-KG,876-CE-KG,876-CN-KG,876-GE-KG
60750229012,spanish,2.1003530867544793,2.1003530867544793,1.1852224881580553,1.1852224881580553,1.1852224881580553,1.1852224881580553,1.9681778022305974,1.3436425546662132,1.3436425546662132,1.6180533556992698,1.6180533556992698,1.6180533556992698,0.6700946536791258,0.6700946536791258,1.76045379525241,1.5458281412995674,1.5458281412995674,1.5458281412995674,1.5458281412995674,1.8831257571021642,1.8831257571021642,1.8831257571021642,1.4966701945612586,1.4966701945612586,1.7788739934440914,1.7788739934440914,1.8542083238193763,1.7384178263134045,1.7384178263134045,1.4094618087710638,1.076063592305979,1.076063592305979,1.076063592305979,1.1921655737796624,1.293534928763075,1.4795998027126311,1.4795998027126311,1.2746543720414039,1.2746543720414039,1.2746543720414039,1.2746543720414039,1.4942805912416393,1.7211634114460734,0.9799755599852382,0.9799755599852382,0.9799755599852382,1.9545087501183736,1.9545087501183736,2.2141335934437048,2.2141335934437048,1.8280545848996521,1.894789069140737,1.894789069140737,1.894789069140737,1.894789069140737,1.9157662874906276,1.3179037708136419,1.3179037708136419,1.3179037708136419,1.4928873387675454,1.4928873387675454,1.7399804845918407,1.7399804845918407,0.5766519461983184,0.5766519461983184,0.5766519461983184,1.2457729797647936,1.2457729797647936,1.2457729797647936,1.2457729797647936,0.6657175112099901,0.6657175112099901,0.6657175112099901,1.4019296517568811,1.8057344963777315,1.8057344963777315,1.8996697061680619,1.8996697061680619,1.35298826088011,1.35298826088011,1.022196292883141,1.022196292883141,2.2243181353282755,2.2243181353282755,2.037797573370422,2.037797573370422,2.0498696486458283,2.0498696486458283,0.43860091223212705,0.43860091223212705,0.43860091223212705,0.43860091223212705,1.8310625045777058,1.8310625045777058,1.8310625045777058,1.8310625045777058,1.0757262913343764,1.0757262913343764,1.3134229336052456,1.4761462759354667,1.4761462759354667,0.67854975102607,0.67854975102607,0.67854975102607,1.0804780748872,1.4027406313015227,1.4027406313015227,1.4027406313015227,1.4027406313015227,1.615716243454507,1.9394945877167122,1.9394945877167122,1.9394945877167122,2.1768630767887056,2.1768630767887056,0.9523846565320938,0.9523846565320938,0.9523846565320938,0.9523846565320938,2.090571069335721,2.090571069335721,1.5650553553696631,1.5650553553696631,1.5650553553696631,1.5650553553696631,1.6512665399411315,1.3151624904967236,1.8871198956873538,1.8871198956873538,1.7694184838849076,1.1493776605888197,1.1493776605888197,1.1493776605888197,1.8888834721154426,1.830861358666196,1.830861358666196,1.4351559173166617,1.7402734262251676,1.7402734262251676,1.7402734262251676,0.881194833432406,0.881194833432406,0.881194833432406,0.881194833432406,1.5445941653221567,1.5445941653221567,1.9847283314164357,1.9847283314164357,1.4849861152718649,1.4849861152718649,2.2014323000186846,2.2014323000186846,1.619777978117739,1.619777978117739,1.835382585885065,1.835382585885065,1.6936136572198386,1.6936136572198386,1.6936136572198386
60750229013,no_match,2.0845941956414515,2.0845941956414515,1.141769694208415,1.141769694208415,1.141769694208415,1.141769694208415,1.9492656959422738,1.3750206577810111,1.3750206577810111,1.620060165197288,1.620060165197288,1.620060165197288,0.7580859659065627,0.7580859659065627,1.7831320691641477,1.510702987024843,1.510702987024843,1.510702987024843,1.510702987024843,1.8741609944838729,1.8741609944838729,1.8741609944838729,1.4627576228169048,1.4627576228169048,1.7504097933353109,1.7504097933353109,1.8188256025885094,1.7588772726925186,1.7588772726925186,1.3690297400695879,1.1344775212820692,1.1344775212820692,1.1344775212820692,1.160295323540505,1.3038061994586536,1.462910273511823,1.462910273511823,1.2614550532669897,1.2614550532669897,1.2614550532669897,1.2614550532669897,1.480055482274612,1.7210542199928067,0.9148658847013716,0.9148658847013716,0.9148658847013716,1.922377931199488,1.922377931199488,2.1898292289446104,2.1898292289446104,1.8109792394481774,1.914140247827114,1.914140247827114,1.914140247827114,1.914140247827114,1.9030577990885609,1.2694274699575578,1.2694274699575578,1.2694274699575578,1.4666878989901289,1.4666878989901289,1.7107929633115846,1.7107929633115846,0.6079110717721699,0.6079110717721699,0.6079110717721699,1.212473111228593,1.212473111228593,1.212473111228593,1.212473111228593,0.6142576009171732,0.6142576009171732,0.6142576009171732,1.4197603167896662,1.8241915593666869,1.8241915593666869,1.8744679873730166,1.8744679873730166,1.3544592977995507,1.3544592977995507,0.9697846468001602,0.9697846468001602,2.205644668182646,2.205644668182646,2.0058110119291994,2.0058110119291994,2.0239441852977156,2.0239441852977156,0.45054555647892613,0.45054555647892613,0.45054555647892613,0.45054555647892613,1.7994027350297503,1.7994027350297503,1.7994027350297503,1.7994027350297503,1.0905587600752011,1.0905587600752011,1.2977757603501952,1.4315451560680592,1.4315451560680592,0.7312470033367495,0.7312470033367495,0.7312470033367495,1.0183162209161039,1.3633572014901598,1.3633572014901598,1.3633572014901598,1.3633572014901598,1.6004632437911113,1.9060325914546734,1.9060325914546734,1.9060325914546734,2.150428900913228,2.150428900913228,0.9220983787482223,0.9220983787482223,0.9220983787482223,0.9220983787482223,2.0626263719934106,2.0626263719934106,1.5703317189564658,1.5703317189564658,1.5703317189564658,1.5703317189564658,1.666040690578972,1.2766650748629738,1.9021174992457832,1.9021174992457832,1.7746078261815506,1.133495089485866,1.133495089485866,1.133495089485866,1.855418752400704,1.8411026084242388,1.8411026084242388,1.4582951722984974,1.754939689532071,1.754939689532071,1.754939689532071,0.9507860332049383,0.9507860332049383,0.9507860332049383,0.9507860332049383,1.502151447331708,1.502151447331708,1.970614340926477,1.970614340926477,1.499647418678975,1.499647418678975,2.1730123472301295,2.1730123472301295,1.6033593597629958,1.6033593597629958,1.8571470623663027,1.8571470623663027,1.6565845691287522,1.6565845691287522,1.6565845691287522
60750229013,spanish,2.0845941956414515,2.0845941956414515,1.141769694208415,1.141769694208415,1.141769694208415,1.141769694208415,1.9492656959422738,1.3750206577810111,1.3750206577810111,1.620060165197288,1.620060165197288,1.620060165197288,0.7580859659065627,0.7580859659065627,1.7831320691641477,1.510702987024843,1.510702987024843,1.510702987024843,1.510702987024843,1.8741609944838729,1.8741609944838729,1.8741609944838729,1.4627576228169048,1.4627576228169048,1.7504097933353109,1.7504097933353109,1.8188256025885094,1.7588772726925186,1.7588772726925186,1.3690297400695879,1.1344775212820692,1.1344775212820692,1.1344775212820692,1.160295323540505,1.3038061994586536,1.462910273511823,1.462910273511823,1.2614550532669897,1.2614550532669897,1.2614550532669897,1.2614550532669897,1.480055482274612,1.7210542199928067,0.9148658847013716,0.9148658847013716,0.9148658847013716,1.922377931199488,1.922377931199488,2.1898292289446104,2.1898292289446104,1.8109792394481774,1.914140247827114,1.914140247827114,1.914140247827114,1.914140247827114,1.9030577990885609,1.2694274699575578,1.2694274699575578,1.2694274699575578,1.4666878989901289,1.4666878989901289,1.7107929633115846,1.7107929633115846,0.6079110717721699,0.6079110717721699,0.6079110717721699,1.212473111228593,1.212473111228593,1.212473111228593,1.212473111228593,0.6142576009171732,0.6142576009171732,0.6142576009171732,1.4197603167896662,1.8241915593666869,1.8241915593666869,1.8744679873730166,1.8744679873730166,1.3544592977995507,1.3544592977995507,0.9697846468001602,0.9697846468001602,2.205644668182646,2.205644668182646,2.0058110119291994,2.0058110119291994,2.0239441852977156,2.0239441852977156,0.45054555647892613,0.45054555647892613,0.45054555647892613,0.45054555647892613,1.7994027350297503,1.7994027350297503,1.7994027350297503,1.7994027350297503,1.0905587600752011,1.0905587600752011,1.2977757603501952,1.4315451560680592,1.4315451560680592,0.7312470033367495,0.7312470033367495,0.7312470033367495,1.0183162209161039,1.3633572014901598,1.3633572014901598,1.3633572014901598,1.3633572014901598,1.6004632437911113,1.9060325914546734,1.9060325914546734,1.9060325914546734,2.150428900913228,2.150428900913228,0.9220983787482223,0.9220983787482223,0.9220983787482223,0.9220983787482223,2.0626263719934106,2.0626263719934106,1.5703317189564658,1.5703317189564658,1.5703317189564658,1.5703317189564658,1.666040690578972,1.2766650748629738,1.9021174992457832,1.9021174992457832,1.7746078261815506,1.133495089485866,1.133495089485866,1.133495089485866,1.855418752400704,1.8411026084242388,1.8411026084242388,1.4582951722984974,1.754939689532071,1.754939689532071,1.754939689532071,0.9507860332049383,0.9507860332049383,0.9507860332049383,0.9507860332049383,1.502151447331708,1.502151447331708,1.970614340926477,1.970614340926477,1.499647418678975,1.499647418678975,2.1730123472301295,2.1730123472301295,1.6033593597629958,1.6033593597629958,1.8571470623663027,1.8571470623663027,1.6565845691287522,1.6565845691287522,1.6565845691287522
60750229021,no_match,2.1077170516911083,2.1077170516911083,1.2296244586769696,1.2296244586769696,1.2296244586769696,1.2296244586769696,1.9798884484373833,1.2768073298232434,1.2768073298232434,1.6430004457117742,1.6430004457117742,1.6430004457117742,0.5712120178321035,0.5712120178321035,1.7107877285952457,1.5822615758304577,1.5822615758304577,1.5822615758304577,1.5822615758304577,1.8776912755359496,1.8776912755359496,1.8776912755359496,1.559977607372581,1.559977607372581,1.8060929290831376,1.8060929290831376,1.9013303032518816,1.6909147377617926,1.6909147377617926,1.4783316357046683,0.9827981487544797,0.9827981487544797,0.9827981487544797,1.2172540717848854,1.3160416909975694,1.482958947678958,1.482958947678958,1.3271404320156945,1.3271404320156945,1.3271404320156945,1.3271404320156945,1.5414403783178656,1.7009861125236234,1.0767742421004614,1.0767742421004614,1.0767742421004614,1.993560544189817,1.993560544189817,2.238632713122579,2.238632713122579,1.835333217874613,1.8504845860831263,1.8504845860831263,1.8504845860831263,1.8504845860831263,1.9165733797889588,1.391053402958592,1.391053402958592,1.391053402958592,1.5121250192707216,1.5121250192707216,1.7946776043198092,1.7946776043198092,0.5404161037145511,0.5404161037145511,0.5404161037145511,1.3168715795588182,1.3168715795588182,1.3168715795588182,1.3168715795588182,0.7278308092465852,0.7278308092465852,0.7278308092465852,1.4086448091676198,1.761398198415664,1.761398198415664,1.922172335440223,1.922172335440223,1.3272313913641065,1.3272313913641065,1.1142768544462056,1.1142768544462056,2.2378456715019746,2.2378456715019746,2.0797438321976918,2.0797438321976918,2.0757300996807047,2.0757300996807047,0.5941392140248842,0.5941392140248842,0.5941392140248842,0.5941392140248842,1.8847267462584427,1.8847267462584427,1.8847267462584427,1.8847267462584427,1.0278861151109144,1.0278861151109144,1.3136657069953894,1.534568243890147,1.534568243890147,0.5725163547051911,0.5725163547051911,0.5725163547051911,1.1637477429945668,1.4715407464627985,1.4715407464627985,1.4715407464627985,1.4715407464627985,1.618036522111065,1.9889345719665572,1.9889345719665572,1.9889345719665572,2.2056316675335395,2.2056316675335395,1.03610164890946,1.03610164890946,1.03610164890946,1.03610164890946,2.121539164776759,2.121539164776759,1.5356545958699908,1.5356545958699908,1.5356545958699908,1.5356545958699908,1.6096972065232198,1.353349317895318,1.8478246154996374,1.8478246154996374,1.7420217794155104,1.1490048275490579,1.1490048275490579,1.1490048275490579,1.9406615446808753,1.7971016576917977,1.7971016576917977,1.4314006063943043,1.69984083299144,1.69984083299144,1.69984083299144,0.7923387855248799,0.7923387855248799,0.7923387855248799,0.7923387855248799,1.605789646902215,1.605789646902215,1.9883984206029022,1.9883984206029022,1.4416018019813153,1.4416018019813153,2.2358730081131992,2.2358730081131992,1.6664329621948735,1.6664329621948735,1.7877213455545884,1.7877213455545884,1.7383381196419303,1.7383381196419303,1.7383381196419303
60750229021,spanish,2.1077170516911083,2.1077170516911083,1.2296244586769696,1.2296244586769696,1.2296244586769696,1.2296244586769696,1.9798884484373833,1.2768073298232434,1.2768073298232434,1.6430004457117742,1.6430004457117742,1.6430004457117742,0.5712120178321035,0.5712120178321035,1.7107877285952457,1.5822615758304577,1.5822615758304577,1.5822615758304577,1.5822615758304577,1.8776912755359496,1.8776912755359496,1.8776912755359496,1.559977607372581,1.559977607372581,1.8060929290831376,1.8060929290831376,1.9013303032518816,1.6909147377617926,1.6909147377617926,1.4783316357046683,0.9827981487544797,0.9827981487544797,0.9827981487544797,1.2172540717848854,1.3160416909975694,1.482958947678958,1.482958947678958,1.3271404320156945,1.3271404320156945,1.3271404320156945,1.3271404320156945,1.5414403783178656,1.7009861125236234,1.0767742421004614,1.0767742421004614,1.0767742421004614,1.993560544189817,1.993560544189817,2.238632713122579,2.238632713122579,1.835333217874613,1.8504845860831263,1.8504845860831263,1.8504845860831263,1.8504845860831263,1.9165733797889588,1.391053402958592,1.391053402958592,1.391053402958592,1.5121250192707216,1.5121250192707216,1.7946776043198092,1.7946776043198092,0.5404161037145511,0.5404161037145511,0.5404161037145511,1.3168715795588182,1.3168715795588182,1.3168715795588182,1.3168715795588182,0.7278308092465852,0.7278308092465852,0.7278308092465852,1.4086448091676198,1.761398198415664,1.761398198415664,1.922172335440223,1.922172335440223,1.3272313913641065,1.3272313913641065,1.1142768544462056,1.1142768544462056,2.2378456715019746,2.2378456715019746,2.0797438321976918,2.0797438321976918,2.0757300996807047,2.0757300996807047,0.5941392140248842,0.5941392140248842,0.5941392140248842,0.5941392140248842,1.8847267462584427,1.8847267462584427,1.8847267462584427,1.8847267462584427,1.0278861151109144,1.0278861151109144,1.3136657069953894,1.534568243890147,1.534568243890147,0.5725163547051911,0.5725163547051911,0.5725163547051911,1.1637477429945668,1.4715407464627985,1.4715407464627985,1.4715407464627985,1.4715407464627985,1.618036522111065,1.9889345719665572,1.9889345719665572,1.9889345719665572,2.2056316675335395,2.2056316675335395,1.03610164890946,1.03610164890946,1.03610164890946,1.03610164890946,2.121539164776759,2.121539164776759,1.5356545958699908,1.5356545958699908,1.5356545958699908,1.5356545958699908,1.6096972065232198,1.353349317895318,1.8478246154996374,1.8478246154996374,1.7420217794155104,1.1490048275490579,1.1490048275490579,1.1490048275490579,1.9406615446808753,1.7971016576917977,1.7971016576917977,1.4314006063943043,1.69984083299144,1.69984083299144,1.69984083299144,0.7923387855248799,0.7923387855248799,0.7923387855248799,0.7923387855248799,1.605789646902215,1.605789646902215,1.9883984206029022,1.9883984206029022,1.4416018019813153,1.4416018019813153,2.2358730081131992,2.2358730081131992,1.6664329621948735,1.6664329621948735,1.7877213455545884,1.7877213455545884,1.7383381196419303,1.7383381196419303,1.7383381196419303
60750229022,spanish,2.1346470152517383,2.1346470152517383,1.2453453323363495,1.2453453323363495,1.2453453323363495,1.2453453323363495,2.005172431542386,1.353563756862207,1.353563756862207,1.5838323261688094,1.5838323261688094,1.5838323261688094,0.5732248566587314,0.5732248566587314,1.768927151858675,1.5917823114419722,1.5917823114419722,1.5917823114419722,1.5917823114419722,1.91811483618525,1.91811483618525,1.91811483618525,1.5017109231241323,1.5017109231241323,1.8196069847964742,1.8196069847964742,1.8838717135471694,1.7504737474166945,1.7504737474166945,1.4230546038076608,1.0403491113207055,1.0403491113207055,1.0403491113207055,1.2525159673830792,1.245433303225145,1.5263792643049805,1.5263792643049805,1.2471262750621486,1.2471262750621486,1.2471262750621486,1.2471262750621486,1.4730767717705826,1.753686562168528,1.0156576064102603,1.0156576064102603,1.0156576064102603,1.9871176247784272,1.9871176247784272,2.246522790513363,2.246522790513363,1.867127109245676,1.904866612965377,1.904866612965377,1.904866612965377,1.904866612965377,1.9518783992971291,1.3451433456487103,1.3451433456487103,1.3451433456487103,1.5415418112234913,1.5415418112234913,1.7439285911776676,1.7439285911776676,0.6668295968398973,0.6668295968398973,0.6668295968398973,1.2417315896980619,1.2417315896980619,1.2417315896980619,1.2417315896980619,0.7687206191748279,0.7687206191748279,0.7687206191748279,1.3522506170693813,1.8188331237505888,1.8188331237505888,1.9381311744826604,1.9381311744826604,1.3937896422689475,1.3937896422689475,1.0370426360355938,1.0370426360355938,2.2573343695329413,2.2573343695329413,2.065745131556703,2.065745131556703,2.084944200079727,2.084944200079727,0.4100175458342812,0.4100175458342812,0.4100175458342812,0.4100175458342812,1.842252105207442,1.842252105207442,1.842252105207442,1.842252105207442,1.1182431433399507,1.1182431433399507,1.3649082071819996,1.5140974585433982,1.5140974585433982,0.7265165233481686,0.7265165233481686,0.7265165233481686,1.1272613753196512,1.4140155063007471,1.4140155063007471,1.4140155063007471,1.4140155063007471,1.6585700559010312,1.960823968887429,1.960823968887429,1.960823968887429,2.208851551765946,2.208851551765946,0.9344386988541177,0.9344386988541177,0.9344386988541177,0.9344386988541177,2.1235494675253266,2.1235494675253266,1.596923760935676,1.596923760935676,1.596923760935676,1.596923760935676,1.6721571330898992,1.3697508892836034,1.9027617545335842,1.9027617545335842,1.7969218907704962,1.2074242215161624,1.2074242215161624,1.2074242215161624,1.9070573948660339,1.8526183472717181,1.8526183472717181,1.384131124310865,1.7592424389994026,1.7592424389994026,1.7592424389994026,0.8118422106443263,0.8118422106443263,0.8118422106443263,0.8118422106443263,1.5728953647057562,1.5728953647057562,2.0202573802395336,2.0202573802395336,1.510463557274682,1.510463557274682,2.230519546658048,2.230519546658048,1.6035913896236902,1.6035913896236902,1.8433858302553707,1.8433858302553707,1.7314328970775534,1.7314328970775534,1.7314328970775534
60750229031,no_match,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60750229031,spanish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60750229032,no_match,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60750229032,spanish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60750229033,no_match,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60750229033,spanish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
