Geocode,School Code,Priority
836,4630,0.6116710619385456
836,4250,1.0
836,4291,0.6116710619385456
836,4055,1.0
836,4580,1.0
836,4350,1.0
836,4400,0.6116710619385456
836,4084,1.0
836,4052,1.0
836,4345,1.0
836,4100,0.6116710619385456
836,4151,1.0
836,4123,0.6116710619385456
836,4690,1.0
836,4290,1.0
836,4130,0.6116710619385456
836,4053,0.6116710619385456
836,4240,1.0
836,4460,0.6116710619385456
593,4640,1.0
593,4260,0.5545325590412807
593,4230,1.0
593,4680,0.5545325590412807
593,4250,1.0
593,4580,1.0
593,4052,1.0
593,4123,0.5545325590412807
593,4620,1.0
593,4178,1.0
593,4231,1.0
593,4272,0.5545325590412807
593,4570,1.0
593,4370,0.5545325590412807
593,4270,1.0
593,4242,1.0
593,4053,0.5545325590412807
593,4240,1.0
593,4113,0.5545325590412807
593,4621,0.5545325590412807
648,4230,1.0
648,4250,1.0
648,4580,1.0
648,4084,1.0
648,4178,1.0
648,4231,1.0
648,4272,1.0
648,4370,1.0
648,4270,1.0
648,4242,1.0
648,4053,1.0
648,4240,1.0
648,4560,1.0
648,4285,0.20764703313100286
648,4311,0.20764703313100286
505,4230,1.0
505,4250,1.0
505,4084,1.0
505,4151,1.0
505,4690,1.0
505,4290,1.0
505,4070,1.0
505,4272,0.5957494937180732
505,4370,0.5957494937180732
505,4053,0.5957494937180732
505,4240,1.0
505,4560,1.0
505,4285,0.5957494937180732
505,4600,0.5957494937180732
505,4561,0.5957494937180732
505,4081,0.5957494937180732
505,4190,0.5957494937180732
505,4210,0.5957494937180732
505,4311,0.5957494937180732
505,4201,0.5957494937180732
505,4661,0.5957494937180732
431,4230,1.0000000000000002
431,4250,1.0000000000000002
431,4291,0.9065463201623603
431,4580,1.0000000000000002
431,4084,1.0000000000000002
431,4052,1.0000000000000002
431,4345,1.0000000000000002
431,4151,1.0000000000000002
431,4690,1.0000000000000002
431,4290,1.0000000000000002
431,4070,1.0000000000000002
431,4130,0.9065463201623603
431,4053,0.9065463201623603
431,4560,1.0000000000000002
431,4600,1.0000000000000002
431,4190,0.9065463201623603
143,4640,1.0
143,4650,0.899039196628703
143,4260,0.899039196628703
143,4230,0.899039196628703
143,4680,0.899039196628703
143,4630,0.899039196628703
143,4022,0.899039196628703
143,4620,0.899039196628703
143,4178,0.899039196628703
143,4570,0.899039196628703
143,4270,0.899039196628703
689,4230,1.0
689,4250,1.0
689,4690,1.0
689,4070,1.0
689,4620,1.0
689,4178,1.0
689,4272,0.6397802468774314
689,4270,1.0
689,4560,1.0
689,4285,0.6397802468774314
689,4031,0.6397802468774314
689,4561,0.6397802468774314
689,4621,0.6397802468774314
689,4331,0.6397802468774314
689,4082,0.6397802468774314
689,4030,0.6397802468774314
689,4081,0.6397802468774314
689,4190,1.0
689,4311,0.6397802468774314
689,4201,1.0
380,4630,1.0
380,4022,1.0
380,4390,1.0
380,4250,1.0
380,4291,1.0
380,4350,1.0
380,4400,1.0
380,4084,1.0
380,4345,1.0
380,4100,1.0
380,4151,1.0
380,4123,1.0
380,4290,1.0
380,4391,1.0
124,4640,1.0
124,4650,1.0
124,4260,1.0
124,4590,1.0
124,4680,1.0
124,4630,1.0
124,4022,1.0
738,4230,1.0
738,4250,1.0
738,4690,1.0
738,4070,1.0
738,4620,1.0
738,4178,1.0
738,4272,0.7027186769244617
738,4560,1.0
738,4285,0.7027186769244617
738,4031,0.7027186769244617
738,4621,0.7027186769244617
738,4331,0.7027186769244617
738,4082,0.7027186769244617
738,4030,0.7027186769244617
738,4081,0.7027186769244617
738,4190,1.0
738,4311,0.7027186769244617
738,4201,1.0
824,4640,1.0
824,4650,1.0
824,4280,1.0
824,4590,1.0
824,4630,1.0
824,4022,1.0
824,4283,1.0
824,4360,0.679104332135201
824,4381,1.0
824,4543,0.679104332135201
824,4323,1.0
824,4361,0.679104332135201
824,4322,0.679104332135201
824,4620,1.0
824,4178,1.0
824,4061,0.141601954262249
583,4640,0.6984832836882718
583,4230,1.0
583,4250,1.0
583,4580,1.0
583,4231,0.6984832836882718
583,4272,0.6984832836882718
583,4570,1.0
583,4370,0.6984832836882718
583,4270,1.0
583,4242,1.0
583,4240,1.0
583,4113,0.6984832836882718
101,4640,1.0
101,4650,1.0
101,4280,0.2158181182067115
101,4260,0.2158181182067115
101,4590,1.0
101,4592,1.0
101,4680,1.0
101,4630,1.0
101,4022,1.0
101,4100,1.0
151,4640,1.0
151,4650,0.7808861049141071
151,4260,0.7808861049141071
151,4590,0.7808861049141071
151,4230,0.7808861049141071
151,4680,0.7808861049141071
151,4630,0.7808861049141071
151,4022,0.7808861049141071
151,4570,0.7808861049141071
359,4230,1.0
359,4630,1.0
359,4390,1.0
359,4250,1.0
359,4291,1.0
359,4055,1.0
359,4580,1.0
359,4350,1.0
359,4400,0.2337025199140654
359,4084,1.0
359,4052,1.0
359,4345,1.0
359,4100,1.0
359,4151,1.0
359,4123,0.2337025199140654
359,4690,1.0
359,4290,1.0
359,4130,1.0
359,4053,0.2337025199140654
782,4230,1.0
782,4620,1.0
782,4178,1.0
782,4621,0.5650150429735249
782,4173,0.5650150429735249
782,4171,0.5650150429735249
782,4160,0.5650150429735249
825,4690,1.0
825,4070,1.0
825,4560,1.0
825,4031,0.4582282294273055
825,4331,0.4582282294273055
825,4082,0.4582282294273055
825,4030,0.4582282294273055
825,4081,0.4582282294273055
825,4190,1.0
825,4201,1.0
825,4200,1.0
825,4080,0.4582282294273055
212,4640,0.9999999999999998
212,4590,0.9999999999999998
212,4592,0.6149083393041507
212,4630,0.9999999999999998
212,4022,0.9999999999999998
212,4100,0.9999999999999998
318,4640,0.8737565222508563
318,4230,1.0
318,4250,1.0
318,4055,1.0
318,4580,1.0
318,4084,1.0
318,4052,1.0
318,4345,0.8737565222508563
318,4290,1.0
318,4570,0.8737565222508563
318,4370,0.8737565222508563
318,4270,0.8737565222508563
318,4242,1.0
318,4053,0.8737565222508563
318,4240,1.0
318,4113,0.8737565222508563
318,4460,0.8737565222508563
16,4640,1.0
16,4650,1.0
16,4280,1.0
16,4590,1.0
16,4630,1.0
16,4022,1.0
16,4283,1.0
16,4360,1.0
16,4381,1.0
16,4543,1.0
16,4323,1.0
16,4322,1.0
16,4620,1.0
16,4178,1.0
16,4061,1.0
16,4062,1.0
718,4560,1.0
718,4031,1.0
718,4331,1.0
718,4030,1.0
718,4081,1.0
718,4201,1.0
708,4560,1.0
708,4031,1.0
708,4331,1.0
708,4082,1.0
708,4030,1.0
708,4081,1.0
708,4190,1.0
708,4201,1.0
708,4200,1.0
768,4230,0.9999999999999999
768,4620,0.9999999999999999
768,4178,0.9999999999999999
768,4621,0.6040658408567523
768,4173,0.6040658408567523
768,4171,0.6040658408567523
768,4160,0.6040658408567523
57,4640,1.0
57,4650,1.0
57,4280,1.0
57,4592,0.7312268321806241
57,4630,1.0
57,4283,0.7312268321806241
276,4640,1.0
276,4230,1.0
276,4680,0.8774897650827249
276,4630,0.8774897650827249
276,4022,0.8774897650827249
276,4250,1.0
276,4580,1.0
276,4052,1.0
276,4123,0.8774897650827249
276,4570,1.0
276,4270,1.0
276,4242,1.0
276,4240,1.0
276,4113,0.8774897650827249
276,4121,0.8774897650827249
470,4250,1.0
470,4084,1.0
470,4345,0.7717413561436719
470,4151,1.0
470,4690,1.0
470,4290,1.0
470,4070,1.0
470,4560,1.0
470,4600,0.7717413561436719
470,4561,0.7717413561436719
470,4190,0.7717413561436719
470,4210,0.7717413561436719
470,4201,0.7717413561436719
470,4200,0.7717413561436719
470,4440,0.7717413561436719
317,4640,0.8891127325835041
317,4230,1.0
317,4250,1.0
317,4055,1.0
317,4580,1.0
317,4084,1.0
317,4052,1.0
317,4345,0.8891127325835041
317,4370,0.8891127325835041
317,4270,0.8891127325835041
317,4242,1.0
317,4053,0.8891127325835041
317,4240,1.0
317,4113,0.8891127325835041
317,4460,0.8891127325835041
563,4230,1.0
563,4250,1.0
563,4151,1.0
563,4690,1.0
563,4070,1.0
563,4272,0.6194550329229167
563,4370,0.6194550329229167
563,4053,0.6194550329229167
563,4240,1.0
563,4560,1.0
563,4285,0.6194550329229167
563,4561,0.6194550329229167
563,4081,0.6194550329229167
563,4190,0.6194550329229167
563,4210,0.6194550329229167
563,4311,0.6194550329229167
563,4201,0.6194550329229167
563,4080,0.6194550329229167
563,4661,0.6194550329229167
586,4640,1.0
586,4230,1.0
586,4680,0.6341385460009308
586,4250,1.0
586,4580,1.0
586,4052,1.0
586,4231,0.6341385460009308
586,4272,0.6341385460009308
586,4570,1.0
586,4370,0.6341385460009308
586,4270,1.0
586,4242,1.0
586,4240,1.0
14,4650,1.0
14,4280,1.0
14,4590,1.0
14,4283,1.0
14,4541,0.45835590349019967
14,4381,1.0
14,4543,1.0
14,4323,1.0
14,4361,0.45835590349019967
14,4322,1.0
14,4061,1.0
14,4062,1.0
383,4630,1.0
383,4390,1.0
383,4250,1.0
383,4291,1.0
383,4350,1.0
383,4400,1.0
383,4084,1.0
383,4345,1.0
383,4100,1.0
383,4151,1.0
383,4123,1.0
383,4690,1.0
383,4290,1.0
383,4391,1.0
383,4070,1.0
383,4140,1.0
383,4130,1.0
383,4053,1.0
383,4600,0.202812578613133
80,4640,1.0
80,4650,1.0
80,4280,1.0
80,4260,1.0
80,4590,1.0
80,4592,1.0
80,4680,1.0
80,4630,1.0
80,4022,1.0
80,4100,1.0
776,4230,1.0
776,4620,1.0
